instance "si-noninduced-gss-20201208" "si-parity-gss-20201208" "si-moreoddthaneven-gss-20201208" "si-lessthreeodd-gss-20201208" "si-noninduced-minion-preprocess-gac-20201208" "si-noninduced-hybrid-preprocess-gac-comm-checker-20201208" "si-noninduced-hybrid-preprocess-gac-comm-propagate-20201208" "si-noninduced-hybrid-preprocess-gac-comm-rollback-20201208" "si-moreoddthaneven-minion-preprocess-gac-20201208" "si-moreoddthaneven-hybrid-preprocess-gac-comm-checker-20201208" "si-moreoddthaneven-hybrid-preprocess-gac-comm-propagate-20201208" "si-moreoddthaneven-hybrid-preprocess-gac-comm-rollback-20201208" "si-lessthreeodd-minion-preprocess-gac-20201208" "si-lessthreeodd-hybrid-preprocess-gac-comm-checker-20201208" "si-lessthreeodd-hybrid-preprocess-gac-comm-propagate-20201208" "si-lessthreeodd-hybrid-preprocess-gac-comm-rollback-20201208" "si-parity-minion-preprocess-gac-20201208" "si-parity-hybrid-preprocess-gac-comm-checker-20201208" "si-parity-hybrid-preprocess-gac-comm-propagate-20201208" "si-parity-hybrid-preprocess-gac-comm-rollback-20201208" "si-noninduced-pathlad-20201208" "si-noninduced-vf2-20201208" "si-noninduced-ri-20201208"
all-images-CVIU11-pattern26-target86 0.185157 0.174588 0.169907 0.18483 115.614 13.681 14.6102 14.2855 119.406 15.5793 15.407 15.3139 117.767 14.9671 14.6565 14.6783 15.1545 14.8328 14.5194 15.1451 0.834325 0.200234 0.10252
all-images-CVIU11-pattern26-target87 0.209499 0.169695 0.167955 0.158135 105.385 12.9634 12.9636 12.8579 105.501 14.1216 15.0356 15.0125 104.21 14.1305 13.9588 13.585 13.9642 13.7055 14.1463 13.8512 0.709183 0.150613 0.0866129
all-images-CVIU11-pattern26-target88 0.292356 0.299167 0.283327 0.285588 163.307 16.7151 17.032 16.8026 171.032 18.2003 18.3959 18.6101 164.722 17.5528 18.3167 17.6362 17.9469 17.657 17.7846 17.8543 1.24945 0.247425 0.139856
all-images-CVIU11-pattern26-target89 0.101855 0.103856 0.141466 0.101924 67.2953 10.3676 10.3667 10.234 68.8438 11.4318 11.5849 11.6643 68.6343 11.2316 10.9373 11.36 10.9441 11.0153 11.1102 11.3927 0.59511 0.131473 0.0654429
all-images-CVIU11-pattern26-target9 0.176036 0.173678 0.224678 0.214777 96.636 12.6378 13.022 12.6871 98.7032 13.8954 13.4502 13.5969 98.44 12.974 13.1898 13.1258 13.7167 13.812 13.6033 13.1451 0.643154 0.188586 0.104186
all-images-CVIU11-pattern26-target90 0.0530337 0.0541881 0.0601668 0.0718856 47.2424 8.65225 8.45395 8.63607 48.2036 9.2136 9.22625 9.35239 47.2938 8.71651 9.09919 8.92148 9.1624 8.55461 8.79038 8.55218 0.336327 0.105367 0.0617569
all-images-CVIU11-pattern26-target91 0.0267297 0.0426629 0.0421414 0.0433754 20.4591 6.58537 6.54533 6.1762 21.6771 7.30529 7.44809 7.4202 20.7735 6.7378 6.8027 7.33389 6.41688 6.94809 6.61592 6.53451 0.144014 0.0336948 0.0473604
all-images-CVIU11-pattern26-target92 0.377416 0.418128 0.398315 0.413799 227.437 21.3876 22.9113 21.6238 232.45 23.6193 23.2636 23.3996 231.827 22.2376 22.0409 22.3953 23.3742 22.2252 22.3833 22.4821 2.01148 0.363665 0.161545
all-images-CVIU11-pattern26-target93 0.184665 0.222611 0.253292 0.184782 126.331 14.8464 14.4853 14.8334 130.554 16.2236 16.0171 16.232 124.867 15.4348 15.6239 15.2373 15.6513 15.6034 15.138 15.6977 0.987972 0.235242 0.126401
all-images-CVIU11-pattern26-target94 0.268161 0.279111 0.303715 0.274591 179.496 17.5886 18.5446 17.9404 183.588 19.4357 19.5744 19.2248 184.121 19.3673 18.9128 18.7267 19.6039 19.1784 19.1202 19.359 1.56937 0.288227 0.156234
all-images-CVIU11-pattern26-target95 0.0432552 0.060751 0.0428356 0.0658991 29.8731 7.48802 7.6304 7.44885 31.316 7.78249 8.44385 8.4061 30.4536 7.71084 7.26236 7.8071 7.40457 7.22532 7.51553 6.91263 0.186581 0.0427164 0.0483309
all-images-CVIU11-pattern26-target96 0.111756 0.149788 0.125205 0.116816 78.3651 11.4626 11.3637 11.663 82.2306 12.2239 12.3194 12.509 77.7683 11.8658 11.8018 11.7876 12.0702 11.4747 11.7122 11.5932 0.496294 0.111126 0.0930105
all-images-CVIU11-pattern26-target97 0.181112 0.153222 0.171819 0.152007 69.0173 11.3746 10.9454 11.4674 73.2506 12.0701 11.9517 12.3165 71.5757 11.3529 11.5142 11.5531 11.6238 11.4909 11.7027 11.4899 0.54966 0.106192 0.0736953
all-images-CVIU11-pattern26-target98 0.0548972 0.0532235 0.05471 0.0546941 41.658 8.14597 7.67379 8.06667 42.8297 8.76176 8.66285 8.49955 40.9368 8.57955 8.49379 8.1052 8.5738 7.92535 7.99044 7.77642 0.238024 0.0615539 0.0590553
all-images-CVIU11-pattern26-target99 0.284012 0.252198 0.258671 0.288014 163.853 16.7986 17.0219 16.9497 166.344 17.8757 18.3368 18.1174 165.242 17.8889 17.4235 17.5718 17.9359 17.9847 18.4557 17.6044 1.24446 0.313139 0.151276
all-images-CVIU11-pattern27-target1 0.269208 0.25956 0.252196 0.260731 312.156 22.4392 22.7549 22.2758 315.47 24.5653 25.6121 24.9345 315.153 24.4063 23.5077 24.2999 25.0582 24.4726 24.5721 25.3952 3.49881 0.905638 0.11017
all-images-CVIU11-pattern27-target10 0.187812 0.197923 0.190921 0.187967 199.755 19.0692 19.1918 19.3508 203.651 20.0393 20.9382 21.4793 200.107 19.7333 19.8982 20.2692 20.9546 20.4977 20.6312 20.1023 2.8383 0.760899 0.114381
all-images-CVIU11-pattern27-target100 0.0857133 0.0755645 0.0601475 0.0877244 66.0816 9.66574 9.45495 9.56732 68.3309 10.8107 10.4991 10.6421 67.0529 10.337 9.54711 10.0296 10.2556 10.2284 10.2247 10.0541 0.672703 0.20429 0.0425216
all-images-CVIU11-pattern27-target101 0.0593589 0.0577993 0.0895469 0.0860854 56.2507 10.1775 10.0133 9.71064 60.4588 10.9708 11.2102 11.2737 56.8168 10.6993 10.9691 10.7333 11.2293 11.1835 10.7557 11.0178 0.342563 0.172233 0.0556925
all-images-CVIU11-pattern27-target102 0.10753 0.139367 0.126291 0.141116 131.753 14.5955 14.135 13.8028 133.371 15.6675 16.081 15.4195 132.671 14.9335 14.8191 15.1633 15.4586 15.0697 15.0574 15.2625 1.50359 0.382937 0.0845984
all-images-CVIU11-pattern27-target103 0.153119 0.124438 0.154779 0.19027 155.941 15.4237 15.123 15.1714 160.452 16.2392 16.0373 16.0389 157.233 15.9775 15.8086 15.8599 16.4954 17.0762 16.2771 16.9695 1.61675 0.428751 0.0772898
all-images-CVIU11-pattern27-target104 0.233887 0.326678 0.26088 0.281522 270.048 23.211 22.8572 23.4612 276.01 25.9725 25.2065 25.476 267.498 24.1799 24.8023 24.2136 25.7982 25.2591 25.4784 25.4886 3.58008 0.994454 0.104251
all-images-CVIU11-pattern27-target105 0.316663 0.374382 0.290035 0.375675 270.168 23.5405 22.8301 23.516 273.31 25.6222 25.1516 25.2924 275.758 23.8209 22.9599 23.2872 25.1798 24.3391 24.2617 24.3281 3.95161 0.856142 0.140113
all-images-CVIU11-pattern27-target106 0.19965 0.224172 0.20094 0.215905 233.114 19.8248 19.1555 19.5494 238.59 21.28 21.7957 21.3227 235.858 20.1544 20.7193 20.2641 21.192 20.7552 20.5928 21.6425 3.62832 0.742038 0.117288
all-images-CVIU11-pattern27-target107 0.151079 0.137788 0.136759 0.186475 198.53 16.8885 16.5129 16.0023 204.318 18.0424 18.6156 18.6322 201.429 17.2056 17.0291 17.767 18.4018 17.5954 17.7616 17.7926 2.90821 0.550766 0.0741959
all-images-CVIU11-pattern27-target108 0.449767 0.414444 0.396863 0.386018 462.479 32.4415 33.7636 34.903 467.153 35.5365 37.5666 35.6136 449.521 35.4318 34.8689 33.8961 36.1226 36.2915 35.3157 34.4843 7.32218 1.77915 0.18675
all-images-CVIU11-pattern27-target109 0.278042 0.25286 0.291874 0.26228 342.332 23.2222 24.1255 24.0588 354.656 26.3456 27.0991 26.0965 344.768 24.8569 25.3778 25.0902 26.2098 25.9116 25.6216 25.8536 3.3484 0.91831 0.114716
all-images-CVIU11-pattern27-target11 0.100453 0.0975267 0.109223 0.118719 114.808 12.6064 12.2805 12.7433 115.005 13.7806 14.0304 13.5367 113.891 13.8175 12.9903 13.4181 13.4101 13.009 13.3303 13.2274 1.14771 0.296788 0.05543
all-images-CVIU11-pattern27-target110 0.163623 0.127007 0.139087 0.136539 137.532 14.5961 14.1033 14.8045 142.565 16.4304 16.077 15.842 138.917 15.1498 15.5176 15.2102 15.5068 15.1245 15.4452 15.2089 1.04403 0.322958 0.0791754
all-images-CVIU11-pattern27-target111 0.126233 0.104342 0.127272 0.124225 122.841 13.9105 13.5629 13.5053 124.631 14.8544 14.429 14.7825 123.577 13.8313 13.6934 14.0098 15.6561 14.6239 15.0081 14.4603 1.55089 0.393474 0.0748016
all-images-CVIU11-pattern27-target112 0.164943 0.134095 0.161071 0.123812 130.668 13.2979 13.2651 13.3558 134.881 15.077 14.788 16.0539 131.239 14.1553 14.2288 14.9693 14.0884 14.8106 14.1422 14.3455 1.01354 0.345799 0.0747741
all-images-CVIU11-pattern27-target113 0.124217 0.146947 0.120392 0.122349 165.618 15.2515 15.7697 15.5803 169.635 17.6237 17.7114 16.7426 165.539 17.2131 16.4704 16.7096 16.659 17.0913 16.6145 16.3185 1.64857 0.425744 0.0714173
all-images-CVIU11-pattern27-target114 0.0700746 0.0705642 0.0779782 0.118772 77.0727 11.4679 11.4816 11.4198 77.0603 13.2235 12.4419 13.2733 77.4951 12.7329 11.7298 12.4215 13.2091 12.8247 12.1643 12.4149 0.98326 0.274332 0.0523228
all-images-CVIU11-pattern27-target115 0.228659 0.204039 0.201474 0.212435 240.301 19.6764 19.9742 19.8882 245.959 21.1898 21.8894 21.8478 242.542 20.5932 20.6516 21.314 21.0656 22.0263 21.7491 22.9569 3.15215 0.754203 0.102732
all-images-CVIU11-pattern27-target116 0.41053 0.429343 0.399597 0.420644 510.715 33.7009 35.3404 33.2608 523.976 36.6791 36.4609 35.4644 517.787 34.9953 34.5231 35.4339 37.0922 36.1965 36.5104 37.215 8.69771 1.83497 0.171647
all-images-CVIU11-pattern27-target117 0.226296 0.248185 0.239314 0.256361 243.168 22.8955 22.8217 22.6022 253.363 24.3184 24.4525 24.8798 245.365 23.7412 23.3456 24.0238 24.7436 24.0034 24.0378 24.469 3.78795 0.93735 0.103919
all-images-CVIU11-pattern27-target118 0.204279 0.161262 0.212966 0.163226 225.754 18.7136 19.5151 18.7791 231.981 20.7713 21.385 20.9255 226.615 19.1856 19.915 20.4905 20.8341 20.61 21.1512 20.1507 2.89226 0.677457 0.0894452
all-images-CVIU11-pattern27-target119 0.458079 0.420289 0.418379 0.448253 494.603 31.7472 31.339 31.9852 496.92 35.819 34.0543 36.1114 484.946 33.779 34.0744 33.5976 33.544 34.3373 34.6931 35.9292 7.1721 1.52245 0.16936
all-images-CVIU11-pattern27-target12 0.210764 0.234077 0.241324 0.216014 285.495 21.5245 20.616 21.1815 293.104 24.0186 23.4404 24.4192 285.566 23.0649 22.6663 21.9255 23.6356 23.423 23.4975 23.7558 4.10072 0.805094 0.133494
all-images-CVIU11-pattern27-target120 0.27099 0.265601 0.262164 0.261072 333.741 23.6504 23.5554 22.7434 332.93 26.2014 25.6105 26.4745 334.096 24.9209 25.5727 25.6488 26.4953 26.914 26.3102 27.1399 4.41414 1.04054 0.144431
all-images-CVIU11-pattern27-target121 0.34232 0.358138 0.325134 0.329344 337.391 28.5849 27.4383 27.3991 344.476 29.7627 29.3073 29.0189 339.645 28.7616 27.9043 27.8978 29.1913 28.82 30.2195 29.6526 5.70887 1.21456 0.134592
all-images-CVIU11-pattern27-target122 0.18292 0.226598 0.183285 0.188871 180.257 18.1616 18.7767 18.1154 183.256 20.5293 20.5067 19.8193 182.026 19.1982 19.6116 19.3892 20.2121 20.2254 19.5004 20.1098 2.43761 0.633252 0.0930956
all-images-CVIU11-pattern27-target123 0.341507 0.391487 0.363415 0.424035 383.089 27.8708 28.0579 28.4063 386.132 31.6036 30.7217 30.5614 385.678 29.3646 29.5103 28.9289 30.7221 31.5207 30.6489 30.2112 6.44654 1.41671 0.187805
all-images-CVIU11-pattern27-target124 0.251252 0.21306 0.226447 0.250218 177.799 19.4269 20.213 19.376 180.755 22.03 21.7157 21.9678 182.225 20.4121 20.0507 20.6116 20.684 20.3282 20.7217 20.9589 2.44309 0.753972 0.124681
all-images-CVIU11-pattern27-target125 0.316118 0.306871 0.320288 0.295166 348.747 25.8131 24.897 25.6441 354.064 27.9461 27.2891 27.4206 349.4 26.4728 26.5762 26.6147 27.7689 27.7251 27.619 27.8314 4.23928 1.09074 0.123748
all-images-CVIU11-pattern27-target126 0.0379571 0.062683 0.0432865 0.0587869 41.1797 7.88174 7.88288 7.8378 42.9287 9.06387 9.57989 9.56072 42.6488 9.21955 9.69567 8.69096 9.56878 8.95913 8.86836 8.68291 0.37207 0.129778 0.0354362
all-images-CVIU11-pattern27-target127 0.0580088 0.0521564 0.0911821 0.0570478 17.8186 8.63397 9.26627 9.24478 59.1573 10.2315 10.7086 10.1796 56.4441 10.1498 9.31053 9.85143 9.57663 9.86166 9.66008 9.12347 0.522048 0.0386805 0.0440954
all-images-CVIU11-pattern27-target128 0.268515 0.282498 0.287836 0.277702 320.932 24.4465 24.4735 24.358 325.265 27.347 27.1993 27.6707 319.736 25.3894 27.1815 25.9175 27.0275 26.9105 26.9706 26.6707 3.54837 1.11891 0.120322
all-images-CVIU11-pattern27-target129 0.091254 0.0726269 0.0878326 0.0567847 59.438 9.57937 10.1941 9.91554 60.6304 11.4174 11.154 10.8844 58.541 10.5224 10.8409 10.3232 10.6056 11.1193 10.9255 10.5213 0.872119 0.177146 0.0532229
all-images-CVIU11-pattern27-target13 0.219552 0.219459 0.232477 0.336052 305.199 21.2536 22.672 21.9137 330.903 24.701 24.4921 23.0905 305.096 23.1188 23.522 23.0861 23.64 23.6893 23.9893 22.7216 3.34322 0.778386 0.12268
all-images-CVIU11-pattern27-target130 0.0901194 0.0571763 0.0561885 0.0569977 56.2282 9.8358 10.0372 10.0449 58.7748 11.1177 11.2148 11.1049 57.6181 10.4834 10.104 10.2621 10.8127 11.292 10.6313 10.6312 0.718479 0.206624 0.0552845
all-images-CVIU11-pattern27-target131 0.108043 0.10383 0.109673 0.114943 117.903 13.8804 13.5287 14.0683 121.681 15.3246 15.2385 15.0252 119.643 14.8891 14.8415 14.8698 15.2562 15.4321 15.4045 15.997 1.52868 0.404567 0.0768468
all-images-CVIU11-pattern27-target132 0.153823 0.166866 0.145677 0.15055 169.642 16.7244 16.7138 16.7469 173.712 19.0751 19.2029 18.2237 168.566 17.6732 16.8474 16.4922 17.8213 17.6259 17.7546 17.7101 2.5754 0.649776 0.0979127
all-images-CVIU11-pattern27-target133 0.178218 0.16027 0.122698 0.123782 140.856 14.9933 14.946 15.066 146.775 17.0452 16.3519 16.063 144.062 15.3747 15.8882 15.821 16.0303 16.7754 15.725 15.6994 2.02744 0.475469 0.0748438
all-images-CVIU11-pattern27-target134 0.182895 0.159452 0.137401 0.138349 186.975 16.7218 16.8723 16.5203 186.748 18.6974 19.0627 19.2611 189.395 18.4856 18.5234 18.3822 19.4756 18.9435 18.5673 19.7934 2.42942 0.586449 0.0870747
all-images-CVIU11-pattern27-target135 0.189275 0.1516 0.1441 0.137944 146.318 15.1987 15.5683 15.215 153.232 16.6814 16.6647 17.1203 147.962 16.3707 15.5173 16.4314 16.8146 16.2745 16.6491 16.0538 2.24651 0.490813 0.0681344
all-images-CVIU11-pattern27-target136 0.153192 0.184438 0.181893 0.156814 174.509 17.2138 16.9338 17.5316 175.813 19.049 18.7294 18.7843 173.34 18.9541 18.3572 19.3356 20.5589 19.2219 20.3258 19.5719 2.89907 0.586448 0.101758
all-images-CVIU11-pattern27-target137 0.0802447 0.0604485 0.0772348 0.0979469 71.7403 9.95331 10.013 10.2435 74.2044 10.8007 11.7512 11.2944 72.6981 11.0254 10.2826 10.7769 10.6396 10.9642 10.9521 10.9398 1.21631 0.340112 0.0533222
all-images-CVIU11-pattern27-target138 0.434692 0.436419 0.548666 0.533108 492.299 33.3306 31.7311 32.3617 505.583 34.8045 34.3949 34.1247 487.51 34.0021 33.5205 33.8124 35.7166 36.3673 34.668 34.1356 7.92319 1.68694 0.164822
all-images-CVIU11-pattern27-target139 0.0706063 0.0724365 0.0781092 0.0713502 88.7427 10.9936 10.9212 11.2512 90.6309 12.4694 12.8992 12.6787 88.962 11.8909 12.4885 12.2244 12.6676 12.5501 12.3712 12.0527 1.32395 0.325552 0.0483803
all-images-CVIU11-pattern27-target14 0.0908748 0.0579091 0.0731493 0.0683921 74.4988 10.3182 10.2508 10.1489 74.9505 12.0038 11.2144 11.4901 73.5943 11.0828 10.865 10.5845 10.5375 10.8209 10.7477 10.8528 0.708197 0.192336 0.0544636
all-images-CVIU11-pattern27-target140 0.0941265 0.0842988 0.116713 0.136073 89.4889 12.7247 12.6246 12.3682 95.5568 13.8163 13.8633 14.5914 92.5691 12.9879 12.667 12.8892 13.2904 13.5047 12.9431 13.2284 1.01742 0.309328 0.0728358
all-images-CVIU11-pattern27-target141 0.074934 0.0702405 0.0945116 0.0749396 75.3118 11.1979 11.7127 11.463 77.3373 12.8052 12.6166 12.443 74.0225 11.9168 12.6305 12.379 12.7363 12.4155 12.1578 11.7493 0.563575 0.256639 0.0491627
all-images-CVIU11-pattern27-target142 0.133563 0.129067 0.125867 0.177997 148.811 16.127 16.3701 16.3397 155.77 17.9241 17.9306 17.5888 151.604 16.6232 16.7628 16.8937 17.1534 17.7109 17.5628 16.9071 1.91459 0.579452 0.0915376
all-images-CVIU11-pattern27-target143 0.116696 0.10243 0.148848 0.10674 101.684 13.1145 13.423 13.2706 105.841 15.3801 14.8168 14.6824 103.307 14.157 15.0535 14.7334 13.7776 14.9686 14.3934 14.5295 1.45774 0.448774 0.0585767
all-images-CVIU11-pattern27-target144 0.181662 0.178565 0.180823 0.251767 209.011 18.0219 17.9341 18.1827 211.348 20.0287 19.9685 20.6703 210.994 19.7645 19.1321 19.4134 19.2923 21.0274 19.8431 20.2841 2.46008 0.570521 0.110774
all-images-CVIU11-pattern27-target145 0.0753858 0.114329 0.0767657 0.099781 80.4424 12.2025 11.5891 11.934 84.0699 14.1435 13.232 13.425 79.655 13.0372 12.8547 12.8286 13.1063 13.201 13.3223 13.4037 0.901215 0.284978 0.0629486
all-images-CVIU11-pattern27-target146 0.273771 0.344308 0.276825 0.288512 295.815 24.9128 25.3714 24.6297 300.016 28.3458 27.8788 28.1883 299.229 26.7653 25.8644 26.2262 27.8633 27.3844 27.3619 26.9889 5.6249 1.24128 0.122786
all-images-CVIU11-pattern27-target15 0.0649118 0.048309 0.0662745 0.0652073 37.3669 8.23802 8.60781 7.99954 39.036 9.12013 9.61921 9.52042 37.4865 9.12676 8.847 8.75938 8.87165 8.81791 9.13528 9.35422 0.415731 0.152072 0.0447301
all-images-CVIU11-pattern27-target16 0.112394 0.0791653 0.0957035 0.0884274 104.542 11.7172 13.1436 12.1216 107.996 13.2826 13.5578 13.4235 103.585 12.4119 12.9483 12.3934 13.0101 12.701 12.8271 12.7394 0.849569 0.214561 0.0511248
all-images-CVIU11-pattern27-target17 0.295978 0.280405 0.295683 0.3303 263.267 24.3745 23.4288 24.1876 270.948 26.0374 27.1098 27.2688 268.46 26.2083 26.1193 25.8449 27.6637 26.4434 26.766 26.8338 4.63458 1.15079 0.137419
all-images-CVIU11-pattern27-target18 0.282839 0.259213 0.31508 0.255463 300.984 23.7333 23.7154 24.1477 310.173 26.0846 26.3834 26.0977 302.086 25.6335 25.1992 25.1525 26.0551 25.5743 25.9993 26.1879 4.41355 1.07592 0.120159
all-images-CVIU11-pattern27-target19 0.640833 0.46671 0.460451 0.460083 558.427 36.6803 35.0129 34.771 567.498 36.9571 37.6389 38.8168 557.754 35.5538 36.9155 37.0022 41.1745 39.9145 37.9027 37.7776 7.88556 1.86598 0.199444
all-images-CVIU11-pattern27-target2 0.223239 0.180227 0.200401 0.18005 264.671 19.7714 19.3253 19.5378 264.641 21.4524 21.0459 21.6043 266.707 20.4405 20.1799 20.2994 21.3792 20.5721 21.943 20.9143 1.76149 0.661041 0.12719
all-images-CVIU11-pattern27-target20 0.359396 0.346215 0.485263 0.335981 366.71 26.5953 26.4265 26.6758 371.771 29.1953 29.4984 29.7399 371.485 28.0939 30.16 27.1172 29.4823 28.7116 29.1807 28.0332 4.44656 1.14261 0.144627
all-images-CVIU11-pattern27-target21 0.228226 0.23233 0.236487 0.226125 239.668 20.5264 21.0951 20.4485 242.221 23.0121 22.4878 23.1134 243.898 21.7833 21.7283 20.9762 23.0432 23.2479 21.8951 22.0709 2.42969 0.772027 0.112903
all-images-CVIU11-pattern27-target22 0.138235 0.155054 0.141693 0.192154 121.612 15.6089 15.3414 15.5618 123.908 16.9214 16.4011 17.1768 122.133 16.2724 16.0516 16.2577 16.2684 16.6101 16.3804 17.331 1.94286 0.494155 0.0915636
all-images-CVIU11-pattern27-target23 0.296384 0.285917 0.281599 0.276546 304.107 22.9304 23.4448 23.5847 309.445 25.9099 27.0087 26.6488 305.185 24.7169 25.2282 25.0769 25.2564 24.901 24.8924 25.1435 3.98989 1.00697 0.130173
all-images-CVIU11-pattern27-target24 0.0592185 0.0477249 0.0435729 0.070805 46.8424 9.10506 8.77092 8.65057 46.1667 10.1216 9.8051 9.96126 44.8064 9.71262 9.4063 9.78261 9.3709 9.99386 9.68718 9.85291 0.534482 0.181088 0.0477394
all-images-CVIU11-pattern27-target25 0.141188 0.123324 0.118405 0.149202 169.703 14.1517 14.3335 15.2307 172.86 16.6668 16.1204 16.6991 167.119 16.4459 15.3078 15.4113 16.1806 16.506 16.0989 16.2983 1.38519 0.352076 0.064911
all-images-CVIU11-pattern27-target26 0.0690412 0.0993342 0.0872858 0.100415 95.5992 12.9061 12.1506 11.355 98.624 13.471 13.3391 12.723 96.3616 12.8548 12.9589 12.54 12.269 12.0609 12.3704 12.1756 0.832654 0.191778 0.0647884
all-images-CVIU11-pattern27-target27 0.233379 0.30531 0.22576 0.209862 216.238 19.8563 19.4632 19.6984 221.163 20.9626 20.9192 21.4082 213.922 19.828 19.2565 19.7797 20.4562 20.2155 20.7799 21.2159 2.6755 0.666797 0.0880411
all-images-CVIU11-pattern27-target28 0.0551021 0.0847546 0.0874101 0.0841846 63.3391 9.59341 9.01519 9.07006 64.9132 10.9861 10.8008 10.9231 63.1174 10.448 10.2695 10.2709 10.4305 10.5858 10.3935 10.0312 0.728918 0.18823 0.0508453
all-images-CVIU11-pattern27-target29 0.462408 0.460612 0.466778 0.457505 482.402 32.3553 33.4602 33.4896 489.433 35.7001 35.1208 35.8424 478.622 33.9898 33.9533 33.4657 35.305 34.9474 35.1277 36.7354 6.60045 1.78381 0.19863
all-images-CVIU11-pattern27-target3 0.274046 0.285006 0.269729 0.290361 342.807 25.0394 25.669 25.01 348.855 27.0657 27.9107 26.524 346.371 25.8992 27.0138 26.2909 26.8451 27.8247 26.9176 27.9604 4.61953 1.02351 0.141775
all-images-CVIU11-pattern27-target30 0.366933 0.389176 0.393725 0.339566 440.076 28.1697 27.3598 27.5792 437.095 29.4184 29.5638 30.7419 426.02 28.5943 29.5264 28.3288 30.2805 29.3891 31.0469 30.0123 5.93608 1.27938 0.170761
all-images-CVIU11-pattern27-target31 0.241921 0.244344 0.254703 0.247351 284.386 22.2696 22.5296 22.2419 292.029 24.0149 25.3126 24.8478 283.935 24.4886 24.2466 25.1653 25.4015 24.8511 25.524 24.8331 3.60501 1.0964 0.146316
all-images-CVIU11-pattern27-target32 0.52291 0.526848 0.535889 0.511073 588.632 36.1338 34.8478 34.3921 600.847 38.3931 38.358 38.1495 591.604 38.0263 37.9122 37.5311 38.2824 37.1404 40.9091 39.2313 8.58657 1.94274 0.207347
all-images-CVIU11-pattern27-target33 0.47091 0.491064 0.508118 0.523757 523.064 35.5205 33.2645 33.7364 532.268 35.6211 35.8353 36.9902 525.81 36.5376 36.9834 34.7232 35.7937 36.4406 36.9733 37.3265 7.42912 1.87177 0.175886
all-images-CVIU11-pattern27-target34 0.233879 0.212085 0.214636 0.198032 248.288 20.1194 19.6156 19.1849 255.616 23.7773 22.3002 22.474 252.408 21.4062 21.6537 20.8252 22.2073 20.9374 21.2807 22.1608 3.71035 0.739832 0.113203
all-images-CVIU11-pattern27-target35 0.436955 0.490182 0.455566 0.591098 524.407 34.7794 33.794 33.2211 530.788 35.3473 36.1493 37.4194 520.491 34.7387 35.1048 34.254 36.6554 36.4426 35.7333 36.043 7.3661 1.69091 0.169425
all-images-CVIU11-pattern27-target36 0.155729 0.241653 0.173453 0.225202 164.899 16.7915 17.172 16.5409 171.153 19.0068 19.4881 18.783 163.663 17.4554 17.4154 17.0182 18.6983 18.9865 18.0364 18.3652 2.55676 0.562544 0.0981384
all-images-CVIU11-pattern27-target37 0.428844 0.420316 0.455543 0.437466 437.953 32.6471 31.5031 30.9644 450.1 33.4819 33.8403 34.2932 443.725 33.94 33.2798 33.2221 34.815 33.5081 35.2446 32.9948 5.73539 1.65833 0.154861
all-images-CVIU11-pattern27-target38 0.394708 0.376716 0.380595 0.411803 412.305 29.3857 29.9311 29.8786 416.047 32.8818 31.9758 32.4324 409.848 31.2056 31.2582 31.3941 33.0174 33.7349 31.4277 30.9292 5.13995 1.54367 0.15025
all-images-CVIU11-pattern27-target39 0.197151 0.205942 0.178144 0.197701 188.292 17.1011 17.3251 17.2239 191.774 19.0664 18.1664 18.7262 188.022 17.6139 18.277 17.6364 18.4459 18.098 17.9298 17.9728 2.17828 0.580013 0.0818006
all-images-CVIU11-pattern27-target4 0.250769 0.257905 0.268877 0.272634 305.696 23.1715 22.0068 22.8267 304.274 24.5542 24.3825 24.9382 308.073 22.8967 23.8134 23.1289 24.5976 23.8618 23.6293 23.3054 4.25353 0.836529 0.117047
all-images-CVIU11-pattern27-target40 0.191964 0.222732 0.192825 0.19544 288.66 20.1873 19.8471 20.0305 294.139 22.2652 22.475 23.0137 289.826 21.8742 22.3291 21.8258 23.6 22.677 23.3305 22.6566 3.67204 0.826177 0.121281
