instance "si-noninduced-gss-20201105" "si-noninduced-pathlad-20201105" "si-noninduced-vf2-20201105" "si-noninduced-ri-20201105" "si-noninduced-minion-preprocess-gac-20201105" "si-noninduced-hybrid-preprocess-gac-comm-checker-20201105" "si-noninduced-hybrid-preprocess-gac-comm-test-20201105" "si-noninduced-hybrid-preprocess-gac-comm-propagate-20201105" "si-noninduced-hybrid-preprocess-gac-comm-rollback-20201105" "si-noninduced-hybrid-preprocess-gac-comm-randomrollback-20201105" "si-moreoddthaneven-minion-preprocess-gac-20201105" "si-moreoddthaneven-hybrid-preprocess-gac-comm-checker-20201105" "si-moreoddthaneven-hybrid-preprocess-gac-comm-test-20201105" "si-moreoddthaneven-hybrid-preprocess-gac-comm-propagate-20201105" "si-moreoddthaneven-hybrid-preprocess-gac-comm-rollback-20201105" "si-moreoddthaneven-hybrid-preprocess-gac-comm-randomrollback-20201105" "si-lessthreeodd-minion-preprocess-gac-20201105" "si-lessthreeodd-hybrid-preprocess-gac-comm-checker-20201105" "si-lessthreeodd-hybrid-preprocess-gac-comm-test-20201105" "si-lessthreeodd-hybrid-preprocess-gac-comm-propagate-20201105" "si-lessthreeodd-hybrid-preprocess-gac-comm-rollback-20201105" "si-lessthreeodd-hybrid-preprocess-gac-comm-randomrollback-20201105" "si-parity-minion-preprocess-gac-20201105" "si-parity-hybrid-preprocess-gac-comm-checker-20201105" "si-parity-hybrid-preprocess-gac-comm-test-20201105" "si-parity-hybrid-preprocess-gac-comm-propagate-20201105" "si-parity-hybrid-preprocess-gac-comm-rollback-20201105" "si-parity-hybrid-preprocess-gac-comm-randomrollback-20201105"
all-images-CVIU11-pattern4-target87 0.151842 1.33027 0.237215 0.0842109 513.88 15.5837 15.5346 15.7938 15.7862 15.4915 515.587 17.4716 17.2734 17.1446 17.1838 17.2095 522.606 16.7495 16.6926 16.6508 16.6941 16.5222 242.815 15.4615 15.7726 15.7437 15.6603 15.6399
all-images-CVIU11-pattern4-target88 0.324341 2.39437 0.378849 0.119073 747.27 21.1723 21.6861 21.7229 21.5384 21.3158 749.665 23.355 23.7871 23.4376 23.2454 22.946 730.824 22.1583 22.6568 22.7807 22.6787 22.215 351.333 21.1847 21.3324 21.6578 21.443 21.2597
all-images-CVIU11-pattern4-target89 0.132257 1.01569 0.159285 0.0799145 309.85 12.0808 12.1152 12.1142 12.0187 12.1392 312.713 13.2713 13.2977 13.379 13.3672 13.1753 312.207 12.7989 12.672 12.8277 12.8391 12.8575 149.825 12.3362 12.3302 12.3052 12.391 12.1964
all-images-CVIU11-pattern4-target9 0.150923 1.25643 0.226529 0.0825615 440.52 15.6615 15.9101 15.6619 15.5797 15.4888 453.607 16.7936 16.8662 16.7278 16.7037 16.7304 444.378 16.3254 16.2612 16.057 16.2165 16.1574 211.827 15.5458 15.6083 15.5597 15.8004 15.4774
all-images-CVIU11-pattern4-target90 0.0565907 0.502151 0.0964669 0.0477036 205.517 9.65658 9.60706 9.59858 9.52574 9.42319 209.184 10.3985 10.6196 10.431 10.3713 10.6697 207.223 10.2271 10.4127 10.2682 10.4798 10.2272 96.9052 9.7252 9.64427 9.55821 9.54233 9.65245
all-images-CVIU11-pattern4-target91 0.0293108 0.0273855 0.0434657 0.0400649 71.0687 6.40004 6.39351 6.56056 6.41048 6.54022 75.0359 7.18473 7.15297 7.27123 7.25198 7.5451 73.9599 6.94417 7.01009 7.07197 6.84013 6.99313 37.2295 6.58195 6.43369 6.49963 6.51046 6.42893
all-images-CVIU11-pattern4-target92 0.418624 3.27022 0.638028 0.159291 NaN 27.5954 27.5392 27.696 27.672 27.7397 NaN 30.0192 29.2921 29.3338 29.6949 29.8661 NaN 29.3659 29.1058 29.2788 29.2111 29.186 586.443 27.7779 27.5485 28.2653 28.3426 27.795
all-images-CVIU11-pattern4-target93 0.22589 1.71355 0.322827 0.09882 647.081 17.9273 18.1423 17.9727 18.1728 18.1794 668.11 19.5941 19.577 19.4005 19.5036 19.667 656.789 18.8572 18.9113 19.0421 18.6975 18.5934 297.243 18.0011 17.7346 17.968 18.1162 17.926
all-images-CVIU11-pattern4-target94 0.309181 3.89074 0.448175 0.121282 911.355 22.3467 22.6692 22.6128 22.186 22.4881 930.933 24.082 24.352 24.6004 24.5753 23.9627 912.039 23.7455 23.4623 23.6262 23.4596 23.167 416.587 22.4137 22.7832 22.8173 22.4677 22.4631
all-images-CVIU11-pattern4-target95 0.0378318 0.250611 0.0603347 0.0495663 102.321 7.24583 7.34092 7.40815 7.31645 7.41812 111.815 8.30158 8.43548 8.37853 8.30831 8.31242 106.38 7.84193 8.0148 7.8819 7.98337 7.91073 52.7168 7.34393 7.31745 7.2968 7.42042 7.51961
all-images-CVIU11-pattern4-target96 0.147898 0.908624 0.169362 0.063241 350.779 13.1837 13.1062 13.1379 13.3269 13.2808 363.267 14.76 14.5899 14.7336 14.9033 14.523 354.75 14.0425 14.1684 13.9424 14.1704 14.4635 167.903 12.9713 13.0352 12.986 13.0568 13.306
all-images-CVIU11-pattern4-target97 0.115894 0.943334 0.195402 0.0749423 348.701 12.8301 12.963 12.9996 13.0021 12.9167 353.035 14.4443 14.3719 14.4514 14.4306 14.6075 348.148 13.6335 13.7696 13.6986 13.6707 13.8814 162.378 12.9349 13.1238 12.9718 13.1145 13.0927
all-images-CVIU11-pattern4-target98 0.0532492 0.526214 0.115132 0.0445398 148.025 9.0619 9.04604 8.89053 8.96071 9.06962 154.957 9.8692 9.9694 9.84376 9.96889 9.92411 150.866 9.65338 9.61016 9.58982 9.46479 9.63097 76.6942 9.14178 9.01317 8.92719 8.89655 8.90945
all-images-CVIU11-pattern4-target99 0.294248 2.49744 0.368397 0.141547 765.733 20.7309 20.3421 20.2861 20.2804 20.2238 785.298 21.9005 22.2309 22.1189 22.3178 21.9025 765.764 21.6161 21.869 21.574 22.109 21.4774 353.078 20.6069 20.6203 21.1699 20.7303 20.6594
all-images-CVIU11-pattern40-target1 0.230531 5.10249 0.423994 0.136875 322.208 13.2046 13.6114 13.858 13.1555 13.5112 323.486 13.9073 14.7978 15.0923 14.2452 14.2781 321.422 13.8398 14.1627 14.3392 13.6376 14.0667 150.457 13.1439 13.6546 13.6464 13.1394 13.4718
all-images-CVIU11-pattern40-target10 0.175977 4.06042 0.327579 0.0950063 230.48 10.7922 11.3175 11.1234 10.8702 10.6202 231.479 11.8544 12.3873 12.258 11.6987 11.8984 230.081 11.4814 12.191 12.1452 11.5434 11.7624 109.279 11.1409 11.4325 11.2706 10.7665 10.8098
all-images-CVIU11-pattern40-target100 0.0471316 0.834665 0.0938483 0.0551868 50.8097 5.78776 5.9219 5.93134 5.84515 6.04219 52.9683 6.40642 6.49671 6.50795 6.3914 6.46622 51.1345 6.17606 6.20297 6.14906 6.11876 6.27327 27.7958 5.95285 5.89118 5.90416 6.00577 5.94107
all-images-CVIU11-pattern40-target101 0.0521552 0.724476 0.0946573 0.0502835 49.5165 5.86586 5.79915 5.89635 5.98529 5.97245 53.7854 6.52643 6.41285 6.57492 6.52522 6.46251 51.5455 6.39275 6.39575 6.50255 6.25341 6.26474 25.9018 6.1722 6.06141 6.0835 5.91035 5.86149
all-images-CVIU11-pattern40-target102 0.102853 2.0839 0.124629 0.0879512 80.2746 8.40889 8.511 8.55025 8.29609 8.30565 126.053 9.10964 9.01692 8.9936 9.09798 8.90402 126.068 8.67751 8.61599 8.88166 8.76152 8.69343 61.2945 8.33763 8.33474 8.35587 8.23272 8.37884
all-images-CVIU11-pattern40-target103 0.115198 2.21913 0.198222 0.0928428 141.387 8.81947 8.93113 9.13038 8.93463 8.9247 144.551 9.74541 9.99524 10.012 9.57212 9.67682 141.156 9.50199 9.67571 9.45916 9.26409 9.2288 68.109 8.75465 8.87703 8.99565 8.86115 8.94973
all-images-CVIU11-pattern40-target104 0.214279 6.35006 0.518733 0.129676 331.239 13.1421 13.6448 14.1398 13.3362 13.0549 338.915 14.3864 15.2726 14.8794 14.4244 14.2053 344.352 13.7188 14.429 14.4477 13.9045 13.6042 161.019 13.1719 13.6184 13.7762 13.1356 12.9717
all-images-CVIU11-pattern40-target105 0.253164 5.50113 0.439399 0.136584 295.201 12.9724 13.3839 13.7038 12.8954 13.185 293.602 13.9504 14.325 14.5711 13.9256 14.3261 289.972 13.5594 14.2364 14.0831 13.386 13.9356 139.82 12.9689 13.084 13.3951 13.0717 13.5202
all-images-CVIU11-pattern40-target106 0.184104 4.88669 0.366064 0.0989334 247.978 11.1176 11.7686 11.7937 11.3024 11.3064 255.852 12.2316 13.0662 12.5755 12.3439 12.1348 249.84 11.8117 12.4853 12.6064 11.5921 11.6978 122.988 11.441 11.4536 11.9431 11.225 11.1848
all-images-CVIU11-pattern40-target107 0.144336 3.20879 0.257834 0.108688 176.626 9.78308 9.98557 9.99132 9.6722 9.94905 179.348 10.8204 10.9245 11.0352 11.1343 10.7445 177.722 10.3001 10.6833 10.649 10.485 10.3075 85.57 10.3601 9.94251 9.96901 9.71878 9.94397
all-images-CVIU11-pattern40-target108 0.406761 11.0731 0.902727 0.195181 563.735 18.4531 21.1333 21.2305 18.4551 18.0346 577.083 19.5657 23.0847 23.6696 19.6756 19.4667 568.031 18.8319 21.9121 22.3017 19.0561 18.8885 261.055 18.2445 20.1185 19.7195 18.546 18.3133
all-images-CVIU11-pattern40-target109 0.236494 5.98585 0.44954 0.129131 333.62 13.7451 14.0577 14.1249 13.6395 13.8439 334.025 14.2777 15.0628 15.1476 14.6095 14.3838 332.117 14.2021 14.7934 14.5342 14.416 14.2652 163.789 13.8999 14.0657 13.8722 13.7429 13.797
all-images-CVIU11-pattern40-target11 0.0837198 1.4391 0.129343 0.0596304 94.546 7.46547 7.30413 7.33429 7.34459 7.35575 95.0733 7.99361 8.05384 8.48645 8.16215 7.9635 94.6109 7.70396 7.84517 7.90861 7.80396 7.93371 51.4816 7.45951 7.48772 7.48581 7.52419 7.62305
all-images-CVIU11-pattern40-target110 0.100348 1.47498 0.148933 0.0703121 115.225 8.26344 8.29281 8.20799 8.22972 8.27454 113.526 9.20221 9.21774 9.20586 9.19178 8.97099 115.449 8.74712 8.68331 8.98384 8.81582 8.69756 55.2803 8.39654 8.20261 8.40574 8.20103 8.38443
all-images-CVIU11-pattern40-target111 0.092096 1.72073 0.162343 0.0822685 111.066 7.92363 8.3477 8.15729 8.00132 8.14166 113.347 8.69503 9.12701 9.36314 9.01441 8.96325 111.54 8.53267 8.7753 8.57559 8.48212 8.39449 55.4604 8.03341 8.08057 8.0109 7.99798 8.09128
all-images-CVIU11-pattern40-target112 0.0858177 1.74737 0.14754 0.0830076 111.834 8.05307 8.1069 7.94456 8.08668 7.7511 116.649 8.52191 8.86711 8.81124 8.83721 8.75751 114.82 8.36032 8.52799 8.45123 8.47374 8.61259 56.6671 7.99268 8.23012 7.9665 7.91517 7.92814
all-images-CVIU11-pattern40-target113 0.109076 2.29212 0.190318 0.0779001 143.75 8.94329 8.9529 8.96512 9.03046 8.9213 148.968 9.70536 10.0371 9.81869 9.76448 9.79252 146.898 9.74314 9.62236 9.4972 9.51573 9.47151 74.0925 9.06535 9.07126 9.29166 9.04526 9.04087
all-images-CVIU11-pattern40-target114 0.06211 1.3685 0.12399 0.0619059 74.4727 6.84417 6.9223 6.84408 6.93846 7.02537 76.5201 7.67554 7.75555 7.64255 7.73535 7.82401 75.5569 7.23173 7.17844 7.28007 7.20449 7.39739 37.7411 6.95136 6.83258 7.0044 6.9576 6.97212
all-images-CVIU11-pattern40-target115 0.183497 3.96821 0.309535 0.138386 228.18 11.3248 11.634 11.5253 11.3175 11.3477 232.752 12.0727 12.6908 12.8295 12.2089 12.4465 228.373 11.9851 12.5435 12.675 11.9226 12.3177 112.282 11.5371 11.6535 11.9782 11.277 11.5446
all-images-CVIU11-pattern40-target116 0.38212 11.2907 0.894627 0.19319 579.852 18.8517 19.9412 20.2903 18.7981 18.7513 594.827 20.1919 21.3271 21.1084 19.9821 19.9984 590.404 19.4292 21.23 20.9767 19.3957 19.7258 275.463 18.897 19.4644 19.3802 18.9061 19.0546
all-images-CVIU11-pattern40-target117 0.221309 5.78628 0.466585 0.12402 292.224 12.9383 13.9877 14.214 12.8111 12.8919 297.299 13.816 14.9863 14.8372 13.9354 13.8776 295.077 13.3873 14.6389 14.4512 13.3953 13.6923 137.763 12.9381 13.3948 13.2373 13.0236 12.8866
all-images-CVIU11-pattern40-target118 0.171349 3.70505 0.291563 0.0983176 212.263 10.9124 11.8579 12.0455 10.6845 10.7381 214.31 11.6739 13.1637 12.7624 11.5347 11.8349 210.274 11.1914 12.1825 12.2693 11.5593 11.5456 103.135 10.8679 11.2532 11.1927 11.1022 10.8442
all-images-CVIU11-pattern40-target119 0.396882 9.78685 0.779131 0.218269 509.928 17.7102 19.6029 19.5305 17.3646 17.4269 521.848 18.4602 20.7535 20.6445 18.4272 18.7894 514.021 17.9542 20.3293 20.2537 17.8729 18.17 243.042 17.3047 18.53 18.7079 17.3901 17.4429
all-images-CVIU11-pattern40-target12 0.199019 4.56633 0.360548 0.125191 260.819 12.4443 12.9891 12.9072 12.3143 12.3927 265.829 13.5367 13.7961 13.7632 13.4305 13.2784 254.695 12.8413 13.4721 13.3464 13.1189 12.9038 127.38 12.38 12.5067 12.3687 12.4016 12.335
all-images-CVIU11-pattern40-target120 0.238043 6.66462 0.485109 0.138906 373.42 13.7826 15.135 14.8022 13.6061 14.8244 374.21 14.5265 16.0508 16.0663 14.6194 16.0266 372.479 14.3234 15.6993 15.5052 14.3704 15.6149 180.512 14.0099 14.1831 14.4961 14.0081 14.3019
all-images-CVIU11-pattern40-target121 0.289085 8.41765 0.638226 0.176077 422.412 15.3687 16.618 16.5842 15.361 15.4702 433.13 16.4963 18.141 17.5745 16.687 16.7093 412.926 15.8348 16.9239 16.9181 15.7844 16.1052 197.886 15.3642 15.7759 15.9059 15.3095 15.7505
all-images-CVIU11-pattern40-target122 0.1626 3.69616 0.295702 0.10645 190.334 10.3907 11.2006 11.3434 10.5028 11.0011 199.993 11.5689 12.5226 12.2394 11.3198 11.878 191.308 11.0356 11.659 11.9895 11.1398 11.6041 94.1047 10.7649 10.9204 10.985 10.8318 10.7711
all-images-CVIU11-pattern40-target123 0.302848 9.29487 0.680676 0.160705 472.873 16.0415 16.9946 17.1012 15.7099 15.8414 482.909 17.0553 18.4633 18.4367 17.4132 17.2861 474.981 16.8715 17.6408 17.9561 16.7641 16.6581 227.035 16.355 16.3878 16.4505 16.2362 16.3153
all-images-CVIU11-pattern40-target124 0.187073 4.24769 0.413419 0.111472 242.328 11.3288 12.3368 12.1501 11.4961 11.3343 247.805 12.2858 13.4108 13.1628 12.1319 12.3488 244.106 11.9892 12.5551 13.0926 12.0837 11.6446 115.563 11.3844 11.5218 11.7289 11.3348 11.4548
all-images-CVIU11-pattern40-target125 0.291416 7.41969 0.533232 0.136731 387.19 14.2486 14.5511 14.8063 14.2799 14.2172 394.768 15.1257 15.7437 15.6811 15.3283 15.5158 384.505 14.833 15.0129 15.3088 14.6799 15.1453 183.518 14.2576 14.532 14.3949 14.3685 14.4037
all-images-CVIU11-pattern40-target126 0.032921 0.481383 0.0514111 0.0432764 33.5869 4.92358 5.00305 5.09156 4.89934 5.03937 35.2331 5.71479 5.62566 5.8021 5.90611 5.61393 34.6264 5.50289 5.68899 5.58317 5.37994 5.29161 18.4426 5.16776 5.30245 5.04346 5.08066 5.02337
all-images-CVIU11-pattern40-target127 0.0419687 0.619065 0.0588668 0.0434489 44.4981 5.53798 5.8345 5.81459 5.50052 5.66907 46.8338 6.16251 6.31277 6.25675 6.35953 6.35905 46.6332 6.0125 6.29452 6.2408 6.08291 6.11825 24.7963 5.73866 5.92607 5.88494 5.82636 5.58272
all-images-CVIU11-pattern40-target128 0.238842 7.30874 0.557234 0.15246 375.061 14.288 15.6742 15.5839 14.1604 14.2992 373.948 15.1475 16.7015 16.6156 15.3649 15.4676 377.514 14.7249 16.611 16.4637 14.9937 14.4971 183.371 14.5069 14.688 14.7469 14.1838 14.198
all-images-CVIU11-pattern40-target129 0.0514304 0.896161 0.0811289 0.0483483 52.593 6.34221 6.15989 6.17759 5.9925 5.85491 54.5146 6.74002 6.89765 6.98366 6.62001 6.63081 52.9587 6.35636 6.68862 6.76988 6.39932 6.39794 28.1256 6.05874 5.9227 6.0937 6.26372 5.91615
all-images-CVIU11-pattern40-target13 0.190372 4.70379 0.37472 0.111972 281.97 12.3457 13.7681 13.477 12.2378 13.4125 290.507 13.1652 14.5702 14.882 13.1569 14.3823 279.21 12.9378 14.0383 14.2956 12.7322 14.2177 136.244 12.3067 12.746 12.6191 12.2804 12.8137
all-images-CVIU11-pattern40-target130 0.049389 0.964327 0.0824792 0.0542707 50.4042 5.73977 6.05948 6.07407 5.94848 5.91922 52.1631 6.79334 6.74409 6.61209 6.45441 6.67717 49.913 6.28522 6.18961 6.50091 6.17536 6.1413 25.6004 5.73273 5.96099 6.05236 5.87075 5.82257
all-images-CVIU11-pattern40-target131 0.0943754 2.41783 0.201399 0.0805411 129.099 8.46643 8.74696 8.81036 8.37205 8.42519 131.126 9.32099 9.83229 9.65207 8.97393 9.33433 128.912 8.9355 9.60463 9.54599 9.17443 9.11129 64.4368 8.56245 8.75502 8.67779 8.47928 8.54908
all-images-CVIU11-pattern40-target132 0.142629 3.00764 0.249668 0.0789304 163.211 9.70945 10.6286 10.5381 9.46779 9.9491 169.319 10.7345 11.4269 11.5191 10.5662 10.6605 165.814 10.1451 11.0894 10.9649 9.9997 10.35 81.6886 9.5843 10.1082 10.1228 9.75805 9.83123
all-images-CVIU11-pattern40-target133 0.112585 2.74569 0.217097 0.0710039 141.73 8.75432 9.28067 9.18191 8.75628 8.94234 147.429 9.66831 10.3211 10.1525 9.64595 10.1636 143.866 9.14525 9.78518 9.80512 9.20535 9.47793 70.0832 8.89715 9.0529 8.94474 8.95975 8.7852
all-images-CVIU11-pattern40-target134 0.157896 3.70288 0.28694 0.111372 194.965 10.124 10.5728 10.3869 9.85221 9.97082 202.752 10.9951 11.224 11.1911 11.026 11.2477 196.068 10.8131 10.6973 10.8278 10.3824 10.6301 97.1329 10.4137 10.3731 10.1972 10.1934 10.2301
all-images-CVIU11-pattern40-target135 0.122573 2.97568 0.226314 0.0927829 150.446 9.1577 9.49305 9.45232 9.1127 8.98889 156.493 9.86244 10.1764 10.2002 9.94319 9.78719 156.757 9.43222 9.68973 9.85838 9.47952 9.39273 74.9819 9.26953 9.32293 9.29534 9.30908 9.22665
all-images-CVIU11-pattern40-target136 0.131577 3.59869 0.274518 0.0983322 185.028 9.70187 10.4759 10.5086 10.1006 9.74301 191.688 10.7144 11.4546 11.6107 10.815 10.7588 183.823 10.3028 11.337 11.0619 10.2462 10.5027 91.3856 9.99018 10.1865 10.1874 10.0714 9.99425
all-images-CVIU11-pattern40-target137 0.0485022 1.17899 0.0890195 0.0491392 58.7196 6.06387 6.12703 6.28424 6.13596 5.92577 59.0327 6.7986 7.01684 6.7371 6.84091 6.56127 57.1433 6.32273 6.51482 6.36346 6.14102 6.20726 30.76 6.04052 5.94329 5.92283 5.98992 5.98057
all-images-CVIU11-pattern40-target138 0.435465 11.9469 0.85093 0.182628 567.346 18.1438 19.534 19.5782 18.2653 18.0428 583.767 19.5427 21.2675 21.3037 18.9572 19.1315 573.46 18.7762 20.4432 20.1068 18.6719 19.0122 271.553 18.2623 18.6439 18.4515 17.8673 18.1238
all-images-CVIU11-pattern40-target139 0.0625296 1.57833 0.127214 0.0531848 84.3312 6.62656 6.80593 6.80454 6.73464 6.73017 85.1456 7.29405 7.75917 7.3642 7.40228 7.32596 84.5151 6.95872 7.06646 7.19318 7.00205 7.18076 42.0054 6.94224 7.16573 6.84038 7.08895 6.8076
all-images-CVIU11-pattern40-target14 0.0780408 0.789785 0.0793193 0.0568007 55.7074 6.35282 6.39287 6.50813 6.47198 6.35076 58.8508 7.22122 7.08545 7.13184 6.85007 6.85437 56.4243 6.58795 6.66153 6.59233 6.763 6.83777 29.2149 6.49811 6.38324 6.38897 6.23805 6.25072
all-images-CVIU11-pattern40-target140 0.114293 1.63052 0.149365 0.0603606 97.2701 7.40819 7.65008 7.56132 7.37657 7.367 96.9683 8.19899 8.44034 8.17968 7.97393 7.90832 95.4888 7.66199 7.84117 8.02211 7.68438 7.8051 47.2275 7.49802 7.45885 7.63124 7.51268 7.39008
all-images-CVIU11-pattern40-target141 0.0614768 1.31192 0.108983 0.0647433 69.1175 6.63549 6.72542 6.71928 6.64107 6.67349 71.5018 7.51118 7.22278 7.3874 7.1732 7.23122 70.2206 6.96469 6.89693 7.06454 6.88347 6.99179 36.873 6.7637 6.84528 6.70951 6.69576 6.75335
all-images-CVIU11-pattern40-target142 0.117622 3.32273 0.267881 0.0806049 167.661 9.29803 10.2359 10.9296 9.30016 9.2634 168.582 10.522 11.3438 11.4015 10.2566 10.398 165.013 10.012 11.2326 11.2461 9.98661 9.98733 82.6073 9.47586 10.0097 10.1267 9.67013 9.66626
all-images-CVIU11-pattern40-target143 0.0911177 2.19024 0.180864 0.0921558 106.968 7.97102 8.24125 8.63497 7.98778 7.81593 109.305 8.51409 9.02149 9.21538 8.61933 8.57582 107.015 8.29445 8.72114 8.68907 8.39849 8.25919 53.4606 7.96332 8.10211 8.05735 7.91421 7.88232
all-images-CVIU11-pattern40-target144 0.164769 3.81586 0.285581 0.104139 207.164 10.6023 10.7522 10.7019 10.7182 10.8926 211.2 11.5912 12.1094 11.919 11.9723 11.9068 209.037 11.2231 11.3788 11.3126 11.2201 11.6025 99.8554 10.7638 10.8733 11.0828 11.113 10.8483
all-images-CVIU11-pattern40-target145 0.0697019 1.35927 0.125465 0.0595196 80.2958 6.99007 7.02751 6.89526 6.94879 6.90432 80.4848 7.50382 7.83391 7.81382 7.44577 7.59526 79.2579 7.5031 7.4939 7.51178 7.2056 7.52559 41.3341 7.2503 7.0673 7.19971 6.98772 6.91436
all-images-CVIU11-pattern40-target146 0.263381 7.73306 0.600392 0.137688 375.054 14.6383 15.9387 15.777 14.4801 15.5001 381.077 15.585 16.6826 16.6531 15.6379 16.9597 378.359 15.7135 16.5525 17.0548 15.4199 16.4131 181.386 15.1055 15.3632 15.3547 14.6857 15.4685
all-images-CVIU11-pattern40-target15 0.035889 0.631506 0.0593433 0.047188 33.365 4.96945 5.07257 4.99729 5.0024 5.06172 34.9647 5.68705 5.78744 5.90754 5.93472 5.48951 34.6091 5.8185 5.68176 5.47448 5.55718 5.50778 18.7448 5.2864 5.45043 5.27532 5.29106 5.1164
all-images-CVIU11-pattern40-target16 0.114949 1.08424 0.0979803 0.074526 79.726 6.99516 7.54969 7.52075 7.08338 7.01703 82.2609 7.80578 8.15542 8.08881 7.8475 7.83753 79.5971 7.25672 7.77532 8.02139 7.67296 7.5515 41.9473 7.29113 7.36438 7.16781 7.02964 7.00271
all-images-CVIU11-pattern40-target17 0.271915 6.74841 0.527409 0.139654 316.276 13.6942 14.8701 14.7926 13.8405 14.1558 324.592 14.9257 15.9637 15.5815 14.7527 14.7732 310.01 14.3172 15.4541 15.128 14.3859 14.6665 154.362 14.0707 13.9725 14.2636 14.0089 13.891
all-images-CVIU11-pattern40-target18 0.249184 6.2031 0.48592 0.127478 337.584 13.6759 15.363 15.1607 14.1039 13.9033 343.023 14.7077 16.0516 15.8436 14.7136 14.9403 335.801 14.4039 15.5753 15.615 14.2285 14.5683 158.944 13.7843 14.3252 14.0049 13.8771 13.6702
all-images-CVIU11-pattern40-target19 0.502286 11.7324 0.948851 0.240875 672.988 19.5517 21.2755 21.8025 19.7212 19.8582 678.176 20.8603 22.2008 22.2762 21.1771 21.0627 674.567 20.055 21.4595 21.7412 20.2446 20.2644 317.144 19.6586 19.9832 20.7656 19.7475 20.0709
all-images-CVIU11-pattern40-target2 0.17566 3.2539 0.298853 0.0958694 233.306 11.4124 11.7789 11.6898 11.3411 11.3016 236.927 12.2283 13.0526 12.889 12.3868 12.5364 233.048 11.9758 12.3187 12.5009 11.9516 11.9049 114.719 11.432 11.4609 11.6714 11.6284 11.4868
all-images-CVIU11-pattern40-target20 0.336142 7.27046 0.59882 0.152636 389.539 14.8265 15.7822 15.8574 15.4548 14.9783 399.4 15.9762 16.8666 17.1767 16.0738 16.323 395.985 15.8656 16.4097 16.2721 15.9027 15.7767 185.352 14.8243 15.6067 15.4183 15.4634 15.0823
all-images-CVIU11-pattern40-target21 0.192662 4.83837 0.388749 0.132706 273.826 12.1022 13.1089 12.7562 12.0785 12.2547 282.032 13.42 13.6549 13.8489 13.0734 13.3717 275.419 12.5361 13.1022 12.9189 12.7954 12.7563 132.468 12.344 12.1787 12.3891 12.3152 12.2355
all-images-CVIU11-pattern40-target22 0.121038 2.76834 0.228695 0.0779356 127.985 8.86712 9.51679 9.4546 8.90853 9.03035 130.95 9.83419 10.1278 10.3274 9.85213 9.70636 132.077 9.41539 10.1314 9.90226 9.30026 9.39888 62.3159 8.80001 9.1276 9.21676 8.86887 8.9535
all-images-CVIU11-pattern40-target23 0.25006 5.42578 0.44871 0.135032 312.516 13.6672 14.1657 14.3944 13.4361 14.0046 323.738 14.6904 15.0647 15.0433 14.5848 14.8597 320.256 13.9896 14.7368 14.7257 13.9454 14.6538 153.238 13.5756 13.8736 13.6022 13.5441 13.446
all-images-CVIU11-pattern40-target24 0.0581451 0.522829 0.0602043 0.0501989 37.84 5.13068 5.16714 5.46401 5.50455 5.16288 39.1584 5.81074 5.95955 5.96574 5.81563 6.00726 38.8392 5.55489 5.73473 5.64476 5.84488 5.744 21.0543 5.50979 5.67802 5.36374 5.23159 5.29314
all-images-CVIU11-pattern40-target25 0.122103 1.83087 0.15401 0.089843 130.727 8.89032 8.67951 8.72072 8.63398 8.6139 132.16 9.51973 9.59375 9.7773 9.55761 9.72919 130.813 9.31161 9.22643 9.40842 9.37412 9.02223 65.4292 8.74807 8.67606 8.65384 8.67321 8.60048
all-images-CVIU11-pattern40-target26 0.0696591 1.02239 0.0973455 0.0725219 75.6108 6.81235 6.98709 7.06724 6.77398 6.77879 77.9198 7.54924 7.92279 7.83322 7.68816 7.93362 76.5929 7.47639 7.39529 7.40503 7.28597 7.43457 38.5135 6.92655 7.06977 7.11978 7.01675 6.88646
all-images-CVIU11-pattern40-target27 0.217792 3.98933 0.333688 0.095602 227.564 11.0343 11.3343 11.3265 11.1709 11.2323 229.32 12.0075 12.1937 12.1983 11.7964 12.1067 228.172 11.5422 12.153 11.8437 11.7094 11.6638 114.039 11.3253 11.3719 11.269 11.1508 11.0315
all-images-CVIU11-pattern40-target28 0.0470602 0.686151 0.0749692 0.0465618 51.1181 5.64579 5.74072 5.68325 5.69615 5.64107 53.1409 6.29269 6.30332 6.46842 6.29123 6.40568 50.9103 6.22359 6.22771 6.07797 6.0685 6.1117 27.2286 5.78088 6.1185 6.12994 5.87931 5.82766
all-images-CVIU11-pattern40-target29 0.42665 10.3839 0.861672 0.18321 563.195 18.3982 19.8369 20.2929 18.4222 18.3884 578.23 19.7162 21.1867 21.0959 19.3421 19.5443 565.339 19.1477 20.3524 20.5934 19.1566 19.0743 266.979 18.5432 19.3157 19.3742 18.2111 18.4644
all-images-CVIU11-pattern40-target3 0.266868 6.32583 0.520038 0.150217 365.363 14.4449 15.1538 15.1844 14.2249 14.1308 372.86 15.175 16.2488 16.5169 15.448 15.4789 364.238 14.8007 15.7667 15.7954 15.2253 14.8861 177.088 14.3988 14.8987 14.8244 14.599 14.4207
all-images-CVIU11-pattern40-target30 0.326058 8.20366 0.619406 0.1743 433.065 15.4744 16.287 16.2681 15.7095 15.4792 442.572 16.8899 17.7335 17.6938 16.8449 16.506 440.813 16.072 16.8324 16.8431 15.9527 16.2846 208.812 15.4592 15.6616 15.8064 15.5676 15.629
